year,date,home_team,away_team,home_team_goals,away_team_goals,goal_difference,winning_team,venue,attendance,referee,notes,home_score,home_xg,home_penalty,away_score,away_xg,away_penalty,home_manager,home_captain,away_manager,away_captain,officials,round,score,host,home_goal,away_goal,home_goal_long,away_goal_long,home_own_goal,away_own_goal,home_penalty_goal,away_penalty_goal,home_penalty_miss_long,away_penalty_miss_long,home_penalty_shootout_goal_long,away_penalty_shootout_goal_long,home_penalty_shootout_miss_long,away_penalty_shootout_miss_long,home_red_card,away_red_card,home_yellow_red_card,away_yellow_red_card,home_yellow_card_long,away_yellow_card_long,home_substitute_in_long,away_substitute_in_long
1934,27-05-1934,Sweden,Argentina,3,2,1,Sweden,"Littorale, Bologna",14000,Eugen Braun,Unknown,3,0.0,0.0,2,0.0,0.0,Joszef Nagy,Nils Rosén,Felipe Pascucci,Alfredo Devincenzi,Eugen Braun (Referee) · Albino Carraro (Ar1) · Giuseppe Turbiani (Ar2),Round Of 16,3–2,Italy,Sven Jonasson · 9|Sven Jonasson · 67|Knut Kroon · 79,Ernesto Belis · 4|Alberto Galateo · 48,"['9&Rsquor;|1:1|Sven Jonasson', '67&Rsquor;|2:2|Sven Jonasson', '79&Rsquor;|3:2|Knut Kroon']","['4&Rsquor;|0:1|Ernesto Belis', '48&Rsquor;|1:2|Alberto Galateo']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1934,27-05-1934,Switzerland,Netherlands,3,2,1,Switzerland,"San Siro, Milan",33000,Ivan Eklind,Unknown,3,0.0,0.0,2,0.0,0.0,Henry Mueller,Severino Minelli,Bob Glendenning,Puck Van Heel,Ivan Eklind (Referee) · Alois Beranek (Ar1) · Ferruccio Bonivento (Ar2),Round Of 16,3–2,Italy,Leopold Kielholz · 7|Leopold Kielholz · 43|André Abegglen · 66,Kick Smit · 29|Leen Vente · 69,"['7&Rsquor;|1:0|Leopold Kielholz', '43&Rsquor;|2:1|Leopold Kielholz', '66&Rsquor;|3:1|André Abegglen']","['29&Rsquor;|1:1|Kick Smit', '69&Rsquor;|3:2|Leen Vente']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,16-06-1938,Italy,Brazil,2,1,1,Italy,"Stade Vï¿½Lodrome, Marseilles",33000,Hans Wuethrich,Unknown,2,0.0,0.0,1,0.0,0.0,Vittorio Pozzo,Giuseppe Meazza,Ademar Pimenta,Martim Mércio Da Silveira,Hans Wuethrich (Referee) · Alois Beranek (Ar1) · Paul Marenco (Ar2),Semi-Finals,2–1,France,Gino Colaussi · 51,Romeu Pellicciari · 87,['51&Rsquor;|1:0|Gino Colaussi'],['87&Rsquor;|2:1|Romeu Pellicciari'],Unknown,Unknown,Giuseppe Meazza (P) · 60,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,12-06-1938,Sweden,Cuba,8,0,8,Sweden,"Fort Carree, Antibes",7000,Gustav Krist,Unknown,8,0.0,0.0,0,0.0,0.0,Joszef Nagy,Tore Keller,Jose Tapia,Tomás Fernández,Gustav Krist (Referee) · Karl Weingartner (Ar1) · Victor Sdez (Ar2),Quarter-Finals,8–0,France,Harry Andersson · 9|Gustav Wetterström · 22|Gustav Wetterström · 37|Gustav Wetterström · 44|Tore Keller · 80|Harry Andersson · 81|Arne Nyberg · 84|Harry Andersson · 89,Unknown,"['9&Rsquor;|1:0|Harry Andersson', '22&Rsquor;|2:0|Gustav Wetterström', '37&Rsquor;|3:0|Gustav Wetterström', '44&Rsquor;|4:0|Gustav Wetterström', '80&Rsquor;|5:0|Tore Keller', '81&Rsquor;|6:0|Harry Andersson', '84&Rsquor;|7:0|Arne Nyberg', '89&Rsquor;|8:0|Harry Andersson']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,12-06-1938,Brazil,Czechoslovakia,1,1,0,Draw,"Stade Du Parc Lescure, Bordeaux",22021,Pal Von Hertzka,Required Extra Time,1,0.0,0.0,1,0.0,0.0,Ademar Pimenta,Martim Mércio Da Silveira,Vaclav Meissner,František Plánička,Pal Von Hertzka (Referee) · Giuseppe Scarpi (Ar1) · Charles De La Salle (Ar2),Quarter-Finals,1–1,France,Leônidas · 30,Unknown,['30&Rsquor;|1:0|Leônidas'],Unknown,Unknown,Unknown,Unknown,Oldřich Nejedlý (P) · 65,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Zezé Procópio · 14|Arthur Machado · 89,Jan Říha · 89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,12-06-1938,Hungary,Switzerland,2,0,2,Hungary,"Victor Boucquey, Lille",15000,Rinaldo Barlassina,Unknown,2,0.0,0.0,0,0.0,0.0,Karoly Dietz,György Sárosi,Karl Rappan,André Abegglen,Rinaldo Barlassina (Referee) · Alois Beranek (Ar1) · Boutoure D. (Ar2),Quarter-Finals,2–0,France,György Sárosi · 40|Gyula Zsengellér · 89,Unknown,"['40&Rsquor;|1:0|György Sárosi', '89&Rsquor;|2:0|Gyula Zsengellér']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,14-06-1938,Brazil,Czechoslovakia,2,1,1,Brazil,"Stade Du Parc Lescure, Bordeaux",18141,Georges Capdeville,Unknown,2,0.0,0.0,1,0.0,0.0,Ademar Pimenta,Leônidas,Vaclav Meissner,Jaroslav Burgr,Georges Capdeville (Referee) · Paul Marenco (Ar1) · Ernest Kissenberger (Ar2),Quarter-Finals,2–1,France,Leônidas · 57|Roberto · 63,Vlastimil Kopecký · 25,"['57&Rsquor;|1:1|Leônidas', '63&Rsquor;|2:1|Roberto']",['25&Rsquor;|0:1|Vlastimil Kopecký'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,09-06-1938,Switzerland,Germany,4,2,2,Switzerland,"Parc Des Princes, Paris",20025,Ivan Eklind,Unknown,4,0.0,0.0,2,0.0,0.0,Karl Rappan,Severino Minelli,Sepp Herberger,Fritz Szepan,Ivan Eklind (Referee) · Louis Baert (Ar1) · Johannes Van Moorsel (Ar2),Round Of 16,4–2,France,Eugen Walaschek · 42|Alfred Bickel · 64|André Abegglen · 75|André Abegglen · 78,Wilhelm Hahnemann · 8,"['42&Rsquor;|1:2|Eugen Walaschek', '64&Rsquor;|2:2|Alfred Bickel', '75&Rsquor;|3:2|André Abegglen', '78&Rsquor;|4:2|André Abegglen']",['8&Rsquor;|0:1|Wilhelm Hahnemann'],Unknown,Ernst Lörtscher (Og) · 22,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,09-06-1938,Cuba,Romania,2,1,1,Cuba,"Stade Municipal, Toulouse",8000,Alfred Birlem,Unknown,2,0.0,0.0,1,0.0,0.0,Jose Tapia,Tomás Fernández,Coloman Braun,Ștefan Dobay,Alfred Birlem (Referee) · Pierre Capdeville (Ar1) · Paul Marenco (Ar2),Round Of 16,2–1,France,Héctor Socorro · 51|Tomás Fernández · 57,Ștefan Dobay · 35,"['51&Rsquor;|1:1|Héctor Socorro', '57&Rsquor;|2:1|Tomás Fernández']",['35&Rsquor;|0:1|Ștefan Dobay'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,Italy,Norway,2,1,1,Italy,"Stade Vï¿½Lodrome, Marseilles",19000,Alois Beranek,Required Extra Time,2,0.0,0.0,1,0.0,0.0,Vittorio Pozzo,Giuseppe Meazza,Asbjorn Halvorsen,Nils Eriksen,Alois Beranek (Referee) · Boutoure D. (Ar1) · Trehou D. (Ar2),Round Of 16,2–1,France,Pietro Ferraris · 2|Silvio Piola · 94,Arne Brustad · 83,"['2&Rsquor;|1:0|Pietro Ferraris', '94&Rsquor;|2:1|Silvio Piola']",['83&Rsquor;|1:1|Arne Brustad'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,Cuba,Romania,3,3,0,Draw,"Stade Municipal, Toulouse",7000,Giuseppe Scarpi,Required Extra Time,3,0.0,0.0,3,0.0,0.0,Jose Tapia,Tomás Fernández,Coloman Braun,Nicolae Kovács,Giuseppe Scarpi (Referee) · Ferdinand Valprede (Ar1) · Jean Merkcx (Ar2),Round Of 16,3–3,France,Héctor Socorro · 44|José Magriñá · 69|Héctor Socorro · 103,Silviu Bindea · 35|Iuliu Barátky · 88|Ștefan Dobay · 105,"['44&Rsquor;|1:1|Héctor Socorro', '69&Rsquor;|2:1|José Magriñá', '103&Rsquor;|3:2|Héctor Socorro']","['35&Rsquor;|0:1|Silviu Bindea', '88&Rsquor;|2:2|Iuliu Barátky', '105&Rsquor;|3:3|Ștefan Dobay']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,Hungary,Dutch East Indies,6,0,6,Hungary,"Velodrome Municipale, Reims",9000,Roger Conrie,Unknown,6,0.0,0.0,0,0.0,0.0,Karoly Dietz,György Sárosi,Johannes Van Mastenbroek,Frans Alfred Meeng,Roger Conrie (Referee) · Charles De La Salle (Ar1) · Karl Weingartner (Ar2),Round Of 16,6–0,France,Vilmos Kohut · 13|Géza Toldi · 15|György Sárosi · 28|Gyula Zsengellér · 35|Gyula Zsengellér · 76|György Sárosi · 89,Unknown,"['13&Rsquor;|1:0|Vilmos Kohut', '15&Rsquor;|2:0|Géza Toldi', '28&Rsquor;|3:0|György Sárosi', '35&Rsquor;|4:0|Gyula Zsengellér', '76&Rsquor;|5:0|Gyula Zsengellér', '89&Rsquor;|6:0|György Sárosi']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,France,Belgium,3,1,2,France,"Stade Olympique, Colombes",30454,Hans Wuethrich,Unknown,3,0.0,0.0,1,0.0,0.0,Gaston Barreau,Étienne Mattler,Jack Butler,Émile Stijnen,Hans Wuethrich (Referee) · Gustav Krist (Ar1) · Alfred Birlem (Ar2),Round Of 16,3–1,France,Émile Veinante · 1|Jean Nicolas · 16|Jean Nicolas · 69,Henri Isemborghs · 38,"['1&Rsquor;|1:0|Émile Veinante', '16&Rsquor;|2:0|Jean Nicolas', '69&Rsquor;|3:1|Jean Nicolas']",['38&Rsquor;|2:1|Henri Isemborghs'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,Brazil,Poland,6,5,1,Brazil,"Stade De La Meinau, Strasbourg",13452,Ivan Eklind,Required Extra Time,6,0.0,0.0,5,0.0,0.0,Ademar Pimenta,Martim Mércio Da Silveira,Jozef Kaluza,Władysław Szczepaniak,Ivan Eklind (Referee) · Louis Poissant (Ar1) · Ernest Kissenberger (Ar2),Round Of 16,6–5,France,Leônidas · 18|Romeu Pellicciari · 25|José Perácio · 44|José Perácio · 71|Leônidas · 93|Leônidas · 104,Ernst Wilimowski · 53|Ernst Wilimowski · 59|Ernst Wilimowski · 89|Ernst Wilimowski · 118,"['18&Rsquor;|1:0|Leônidas', '25&Rsquor;|2:1|Romeu Pellicciari', '44&Rsquor;|3:1|José Perácio', '71&Rsquor;|4:3|José Perácio', '93&Rsquor;|5:4|Leônidas', '104&Rsquor;|6:4|Leônidas']","['53&Rsquor;|3:2|Ernst Wilimowski', '59&Rsquor;|3:3|Ernst Wilimowski', '89&Rsquor;|4:4|Ernst Wilimowski', '118&Rsquor;|6:5|Ernst Wilimowski']",Unknown,Unknown,Unknown,Friedrich Scherfke (P) · 23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,12-06-1938,Italy,France,3,1,2,Italy,"Stade Olympique, Colombes",58455,Louis Baert,Unknown,3,0.0,0.0,1,0.0,0.0,Vittorio Pozzo,Giuseppe Meazza,Gaston Barreau,Étienne Mattler,Louis Baert (Referee) · Hans Wuethrich (Ar1) · Ivan Eklind (Ar2),Quarter-Finals,3–1,France,Gino Colaussi · 9|Silvio Piola · 51|Silvio Piola · 72,Oscar Heisserer · 10,"['9&Rsquor;|1:0|Gino Colaussi', '51&Rsquor;|2:1|Silvio Piola', '72&Rsquor;|3:1|Silvio Piola']",['10&Rsquor;|1:1|Oscar Heisserer'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,05-06-1938,Czechoslovakia,Netherlands,3,0,3,Czechoslovakia,"Cavee Verte, Le Havre",11000,Lucien Leclercq,Required Extra Time,3,0.0,0.0,0,0.0,0.0,Vaclav Meissner,František Plánička,Bob Glendenning,Puck Van Heel,Lucien Leclercq (Referee) · Olive D. (Ar1) · Victor Sdez (Ar2),Round Of 16,3–0,France,Josef Košťálek · 93|Josef Zeman · 111|Oldřich Nejedlý · 118,Unknown,"['93&Rsquor;|1:0|Josef Košťálek', '111&Rsquor;|2:0|Josef Zeman', '118&Rsquor;|3:0|Oldřich Nejedlý']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,04-06-1938,Switzerland,Germany,1,1,0,Draw,"Parc Des Princes, Paris",27152,Jean Langenus,Required Extra Time,1,0.0,0.0,1,0.0,0.0,Karl Rappan,Severino Minelli,Sepp Herberger,Hans Mock,Jean Langenus (Referee) · Paul Marenco (Ar1) · Johannes Van Moorsel (Ar2),Round Of 16,1–1,France,André Abegglen · 43,Josef Gauchel · 29,['43&Rsquor;|1:1|André Abegglen'],['29&Rsquor;|0:1|Josef Gauchel'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Hans Pesser · 96,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,19-06-1938,Brazil,Sweden,4,2,2,Brazil,"Stade Du Parc Lescure, Bordeaux",12000,Jean Langenus,Unknown,4,0.0,0.0,2,0.0,0.0,Ademar Pimenta,Leônidas,Joszef Nagy,Kurt Svanström,Jean Langenus (Referee) · Olive D. (Ar1) · Ferdinand Valprede (Ar2),Third-Place Match,4–2,France,Romeu Pellicciari · 44|Leônidas · 63|Leônidas · 74|José Perácio · 80,Sven Jonasson · 28|Arne Nyberg · 38,"['44&Rsquor;|1:2|Romeu Pellicciari', '63&Rsquor;|2:2|Leônidas', '74&Rsquor;|3:2|Leônidas', '80&Rsquor;|4:2|José Perácio']","['28&Rsquor;|0:1|Sven Jonasson', '38&Rsquor;|0:2|Arne Nyberg']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,19-06-1938,Italy,Hungary,4,2,2,Italy,"Stade Olympique, Colombes",45000,Georges Capdeville,Unknown,4,0.0,0.0,2,0.0,0.0,Vittorio Pozzo,Giuseppe Meazza,Karoly Dietz,György Sárosi,Georges Capdeville (Referee) · Hans Wuethrich (Ar1) · Gustav Krist (Ar2),Final,4–2,France,Gino Colaussi · 6|Silvio Piola · 16|Gino Colaussi · 35|Silvio Piola · 82,Pál Titkos · 8|György Sárosi · 70,"['6&Rsquor;|1:0|Gino Colaussi', '16&Rsquor;|2:1|Silvio Piola', '35&Rsquor;|3:1|Gino Colaussi', '82&Rsquor;|4:2|Silvio Piola']","['8&Rsquor;|1:1|Pál Titkos', '70&Rsquor;|3:2|György Sárosi']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1938,16-06-1938,Hungary,Sweden,5,1,4,Hungary,"Parc Des Princes, Paris",20000,Lucien Leclercq,Unknown,5,0.0,0.0,1,0.0,0.0,Karoly Dietz,György Sárosi,Joszef Nagy,Tore Keller,Lucien Leclercq (Referee) · Johannes Van Moorsel (Ar1) · Giuseppe Scarpi (Ar2),Semi-Finals,5–1,France,Pál Titkos · 37|Gyula Zsengellér · 39|György Sárosi · 65|Gyula Zsengellér · 85,Arne Nyberg · 1,"['37&Rsquor;|2:1|Pál Titkos', '39&Rsquor;|3:1|Gyula Zsengellér', '65&Rsquor;|4:1|György Sárosi', '85&Rsquor;|5:1|Gyula Zsengellér']",['1&Rsquor;|0:1|Arne Nyberg'],Sven Jacobsson (Og) · 19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,29-06-1950,Spain,Chile,2,0,2,Spain,"Maracanï¿½ - Estï¿½Dio Jornalista Mï¿½Rio Filho, Rio De Janeiro",19790,Alberto Malcher,Unknown,2,0.0,0.0,0,0.0,0.0,Guillermo Eizaguirre,Agustín Gaínza,Arturo Bucciardi,Sergio Livingstone,Alberto Malcher (Referee) · Esteban Marino (Ar1) · Alfredo Alvarez (Ar2),Group Stage,2–0,Brazil,Estanislau Basora · 17|Telmo Zarra · 30,Unknown,"['17&Rsquor;|1:0|Estanislau Basora', '30&Rsquor;|2:0|Telmo Zarra']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,01-07-1950,Brazil,Yugoslavia,2,0,2,Brazil,"Maracanï¿½ - Estï¿½Dio Jornalista Mï¿½Rio Filho, Rio De Janeiro",142429,Benjamin Griffiths,Unknown,2,0.0,0.0,0,0.0,0.0,Flavio Costa,Augusto Da Costa,Milorad Arsenijevic,Zlatko Čajkovski,Benjamin Griffiths (Referee) · Alois Beranek (Ar1) · Jose Da Costa Vieira (Ar2),Group Stage,2–0,Brazil,Ademir · 4|Zizinho · 69,Unknown,"['4&Rsquor;|1:0|Ademir', '69&Rsquor;|2:0|Zizinho']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,02-07-1950,Spain,England,1,0,1,Spain,"Maracanï¿½ - Estï¿½Dio Jornalista Mï¿½Rio Filho, Rio De Janeiro",74462,Giovanni Galeati,Unknown,1,0.0,0.0,0,0.0,0.0,Guillermo Eizaguirre,Agustín Gaínza,Walter Winterbottom,Billy Wright,Giovanni Galeati (Referee) · Jean Lutz (Ar1) · Generoso Dattilo (Ar2),Group Stage,1–0,Brazil,Telmo Zarra · 48,Unknown,['48&Rsquor;|1:0|Telmo Zarra'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,29-06-1950,Sweden,Paraguay,2,2,0,Draw,"Durival De Brito, Curitiba",7903,Robert Mitchell,Unknown,2,0.0,0.0,2,0.0,0.0,George Raynor,Erik Nilsson,Manuel Fleitas Solich,César López Fretes,Robert Mitchell (Referee) · Leo Lemesic (Ar1) · Prudencio Garcia (Ar2),Group Stage,2–2,Brazil,Stig Sundqvist · 17|Karl-Erik Palmér · 26,César López Fretes · 35|Atilio López · 74,"['17&Rsquor;|1:0|Stig Sundqvist', '26&Rsquor;|2:0|Karl-Erik Palmér']","['35&Rsquor;|2:1|César López Fretes', '74&Rsquor;|2:2|Atilio López']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,28-06-1950,Brazil,Switzerland,2,2,0,Draw,"Pacaembu, Sao Paulo",42032,Ramon Azon Roma,Unknown,2,0.0,0.0,2,0.0,0.0,Flavio Costa,Augusto Da Costa,Franco Andreoli,Alfred Bickel,Ramon Azon Roma (Referee) · Sergio Bustamante (Ar1) · Cayetano De Nicola (Ar2),Group Stage,2–2,Brazil,Alfredo Ii · 3|Baltazar · 32,Jacques Fatton · 17|Jacques Fatton · 88,"['3&Rsquor;|1:0|Alfredo Ii', '32&Rsquor;|2:1|Baltazar']","['17&Rsquor;|1:1|Jacques Fatton', '88&Rsquor;|2:2|Jacques Fatton']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,25-06-1950,Sweden,Italy,3,2,1,Sweden,"Pacaembu, Sao Paulo",36502,Jean Lutz,Unknown,3,0.0,0.0,2,0.0,0.0,George Raynor,Erik Nilsson,Ferruccio Novo,Riccardo Carapellese,Jean Lutz (Referee) · Alois Beranek (Ar1) · Carlos Tejada (Ar2),Group Stage,3–2,Brazil,Hasse Jeppson · 25|Sune Andersson · 34|Hasse Jeppson · 69,Riccardo Carapellese · 7|Ermes Muccinelli · 78,"['25&Rsquor;|1:1|Hasse Jeppson', '34&Rsquor;|2:1|Sune Andersson', '69&Rsquor;|3:1|Hasse Jeppson']","['7&Rsquor;|0:1|Riccardo Carapellese', '78&Rsquor;|3:2|Ermes Muccinelli']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,28-06-1950,Yugoslavia,Mexico,4,1,3,Yugoslavia,"Eucaliptos, Porto Alegre",11078,Reginald Leafe,Unknown,4,0.0,0.0,1,0.0,0.0,Milorad Arsenijevic,Ivica Horvat,Octavio Vial,Horacio Casarín,Reginald Leafe (Referee) · Gunnar Dahlner (Ar1) · Karel Van Der Meer (Ar2),Group Stage,4–1,Brazil,Stjepan Bobek · 20|Željko Čajkovski · 23|Željko Čajkovski · 51|Kosta Tomašević · 81,Unknown,"['20&Rsquor;|1:0|Stjepan Bobek', '23&Rsquor;|2:0|Željko Čajkovski', '51&Rsquor;|3:0|Željko Čajkovski', '81&Rsquor;|4:0|Kosta Tomašević']",Unknown,Unknown,Unknown,Unknown,Héctor Ortiz (P) · 89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,25-06-1950,England,Chile,2,0,2,England,"Maracanï¿½ - Estï¿½Dio Jornalista Mï¿½Rio Filho, Rio De Janeiro",29703,Karel Van Der Meer,Unknown,2,0.0,0.0,0,0.0,0.0,Walter Winterbottom,Billy Wright,Arturo Bucciardi,Sergio Livingstone,Karel Van Der Meer (Referee) · Mario Gardelli (Ar1) · Gunnar Dahlner (Ar2),Group Stage,2–0,Brazil,Stan Mortensen · 39|Wilf Mannion · 51,Unknown,"['39&Rsquor;|1:0|Stan Mortensen', '51&Rsquor;|2:0|Wilf Mannion']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,25-06-1950,Spain,United States,3,1,2,Spain,"Durival De Brito, Curitiba",9511,Mario Viana,Unknown,3,0.0,0.0,1,0.0,0.0,Guillermo Eizaguirre,Ignacio Eizaguirre,Bill Jeffrey,Harry Keough,Mario Viana (Referee) · Jose Da Costa Vieira (Ar1) · Charles De La Salle (Ar2),Group Stage,3–1,Brazil,Silvestre Igoa · 81|Estanislau Basora · 83|Telmo Zarra · 89,Gino Pariani · 17,"['81&Rsquor;|1:1|Silvestre Igoa', '83&Rsquor;|2:1|Estanislau Basora', '89&Rsquor;|3:1|Telmo Zarra']",['17&Rsquor;|0:1|Gino Pariani'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,29-06-1950,United States,England,1,0,1,United States,"Independencia, Belo Horizonte",10151,Generoso Dattilo,Unknown,1,0.0,0.0,0,0.0,0.0,Bill Jeffrey,Ed Mcilvenny,Walter Winterbottom,Billy Wright,Generoso Dattilo (Referee) · Charles De La Salle (Ar1) · Giovanni Galeati (Ar2),Group Stage,1–0,Brazil,Joe Gaetjens · 38,Unknown,['38&Rsquor;|1:0|Joe Gaetjens'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,02-07-1950,Switzerland,Mexico,2,1,1,Switzerland,"Eucaliptos, Porto Alegre",3580,Ivan Eklind,Unknown,2,0.0,0.0,1,0.0,0.0,Franco Andreoli,Roger Bocquet,Octavio Vial,Horacio Casarín,Ivan Eklind (Referee) · Gunnar Dahlner (Ar1) · Sergio Bustamante (Ar2),Group Stage,2–1,Brazil,René Bader · 10|Charles Antenen · 44,Horacio Casarín · 89,"['10&Rsquor;|1:0|René Bader', '44&Rsquor;|2:0|Charles Antenen']",['89&Rsquor;|2:1|Horacio Casarín'],Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1950,24-06-1950,Brazil,Mexico,4,0,4,Brazil,"Maracanï¿½ - Estï¿½Dio Jornalista Mï¿½Rio Filho, Rio De Janeiro",81649,George Reader,Unknown,4,0.0,0.0,0,0.0,0.0,Flavio Costa,Augusto Da Costa,Octavio Vial,Alfonso Montemayor,George Reader (Referee) · Benjamin Griffiths (Ar1) · George Mitchell (Ar2),Group Stage,4–0,Brazil,Ademir · 30|Jair Da Rosa Pinto · 65|Baltazar · 71|Ademir · 79,Unknown,"['30&Rsquor;|1:0|Ademir', '65&Rsquor;|2:0|Jair Da Rosa Pinto', '71&Rsquor;|3:0|Baltazar', '79&Rsquor;|4:0|Ademir']",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
